Date_Time,AAPL_RV,AAPL_Volume,AXP_RV,AXP_Volume,BA_RV,BA_Volume,CAT_RV,CAT_Volume,CSCO_RV,CSCO_Volume,CVX_RV,CVX_Volume,DD_RV,DD_Volume,DIS_RV,DIS_Volume,GE_RV,GE_Volume,GS_RV,GS_Volume,HD_RV,HD_Volume,IBM_RV,IBM_Volume,INTC_RV,INTC_Volume,JNJ_RV,JNJ_Volume,JPM_RV,JPM_Volume,KO_RV,KO_Volume,MCD_RV,MCD_Volume,MMM_RV,MMM_Volume,MRK_RV,MRK_Volume,MSFT_RV,MSFT_Volume,NKE_RV,NKE_Volume,PFE_RV,PFE_Volume,PG_RV,PG_Volume,SP500_RV,SP500_Volume,TRV_RV,TRV_Volume,UNH_RV,UNH_Volume,UTX_RV,UTX_Volume,V_RV,V_Volume,VZ_RV,VZ_Volume,WMT_RV,WMT_Volume,XOM_RV,XOM_Volume
2008-01-16,0.002519208285992279,529557714,0.001383433159599963,16433401,0.0007334150777119005,12477342.0,0.00046873180415257386,12589075,0.0006090795982183508,85105313,0.0008768911536112447,14886360,0.0009084887008509014,7362708,0.00043009113903440087,17396706.0,0.0004337309611259239,48181946.0,0.001035644268271255,12495808,0.001108667042148263,25980104.0,0.0002817349544627614,12170336,0.00041553619647171963,273131335.0,9.90376137003483e-05,16475639,0.0018634089809136203,55588960.0,0.00015961993262804373,24006564,0.00033940311684206527,12813571,0.00035486189119018175,4174741.0,0.00016629608278010083,15260540,0.0005500171112309452,104135874,0.000636652214146889,21833664,0.0003665305586179242,42970225,0.0002999843754229423,13073700,0.00026916442825272995,0.0,0.00027614995701420237,5932663,0.00034489404239138944,7559549,0.0002625466025617462,6849338,,,0.0003893537679380749,12524683,0.0005370797375468821,24038754,0.0006803306940288536,31918006
2008-01-17,0.001723692395882263,421744638,0.0010286704541290273,15302177,0.0005135688333846824,8908246.0,0.0005174511544569671,10276999,0.0007007335183045745,102494691,0.0009312856630396084,17558465,0.0013397559140756092,11221862,0.0004444888260909581,18778159.0,0.0002550320452561112,76229925.0,0.0012847420533792613,11516487,0.0009935550715121332,18886637.0,0.00043155843053182077,9770355,0.0004467443018220673,165753705.0,9.95979274065617e-05,17053707,0.0015992413142648933,35650508.0,0.00021203848043694357,33747896,0.00031621807619674396,12137912,0.0003235006945186185,6506102.0,0.0009924971141997267,28131414,0.0004679462378683308,85036568,0.000656968199377676,16485592,0.00039499468703230254,47546702,0.00018480890429341213,13888677,0.0002944008073352108,0.0,0.0005154069848445871,5352802,0.00032107026779666035,6926795,0.0005139976053066744,8610258,,,0.0006121342594591342,19508399,0.0002933319719725812,25900730,0.0009108706280372697,29646621
2008-01-18,0.0006551572105972037,393004920,0.0014634214347495071,17176184,0.0005413119300249045,6826788.0,0.0009917828700175548,8310399,0.0010019732341625572,91801772,0.0009952965793511665,15597774,0.000973399358352425,8337229,0.0006856086800790958,15141241.0,0.000608033811881103,79250588.0,0.0009250978993566038,14212032,0.0018501827778619937,24730956.0,0.0004272738540818007,20582627,0.0006474040790322967,138659803.0,0.00020759043426166705,18374484,0.0015923968332690855,46093263.0,0.00024286553424823722,31236290,0.0002558898559744921,10079834,0.0004744463715444477,6068028.0,0.0006950328712868681,25700012,0.00041642186665791437,95122954,0.0007270060325972784,16225916,0.00021559432185901212,43586788,0.00019994698634654562,14271343,0.0003753860953661636,0.0,0.0006173840192856148,7280068,0.0004714793148349086,9165033,0.0006785923507673598,6935833,,,0.0011144056840042159,35318909,0.0005253680181948227,30670644,0.0007748854376898763,34421239
2008-01-22,0.002060694640404585,382610564,0.002271852489630162,15094056,0.0012270784949764753,5905460.0,0.0010020357687581724,7394165,0.0026796459279161363,85690555,0.0011103456882810363,15172251,0.0016375986587532675,9441445,0.0013190041117052155,14968117.0,0.0008129013951674425,51987558.0,0.0026534383444955104,14016398,0.0030786043041724246,33982613.0,0.000681679101211076,11079765,0.001216209684528134,110715462.0,0.0007096529862354805,19543284,0.0019190438223634849,41136580.0,0.00043820539554167374,28402268,0.0016723054736068317,12016290,0.0007026909300670263,4659289.0,0.0015612588700469562,21835511,0.0007780197115977806,79696785,0.0012922969408362096,17993148,0.0005368799571649347,47060571,0.000766084094109012,17910222,0.0006882932460179819,0.0,0.0015388868194326994,9183630,0.0030349762960106444,11935921,0.0010396041736035137,7436700,,,0.0009861870925665778,20459242,0.0011808545136133,32960989,0.0013339785646314004,33230142
2008-01-23,0.002416039103666631,790165908,0.0027182364245326067,16662322,0.0007827107129422498,11450196.0,0.0017070206632062788,10204931,0.0032010832490494585,108043273,0.0015421073973148833,18811804,0.002147540797008951,12641259,0.0007011691646163416,19868363.0,0.0011054476403723214,71112192.0,0.001827647491852819,16028935,0.003263969954537314,37232382.0,0.001375343561099343,16735961,0.001663840595010796,165359946.0,0.0007004061231932199,19937777,0.0026297391922809757,68117327.0,0.0009085167548611027,28290454,0.0009199586502780415,17186994,0.001231459502466158,6448778.0,0.0012685250772116602,19471077,0.0009284397134402379,128371894,0.0008902552348398267,28207808,0.000766238179587241,85852777,0.0008876282722293161,16655333,0.0007197348739545095,0.0,0.001135175551516388,8432062,0.0005417107928939796,14033446,0.0019368769784748824,11225636,,,0.001675289011458575,27519379,0.0009444550291311628,45876228,0.001397163067897272,40438808
2008-01-24,0.001430162744896388,466319406,0.0015226245402013355,14713685,0.0004199304616691822,6876199.0,0.0007643681460156352,7671782,0.0007077082684944346,63537195,0.0007553975827564737,12235610,0.0007973865666358314,8368783,0.0005134684560712268,13662675.0,0.0006155915860414817,47743172.0,0.0010180844399018082,11094905,0.0012368395182248602,25619118.0,0.0006424892974231905,11749101,0.0006556276370238268,83787129.0,0.00010096796469821148,16304140,0.001312270366595345,48258069.0,0.00020769043655945895,28380806,0.00042330779112374013,9551812,0.0004984294710097898,4417803.0,0.0025086731739334843,37380404,0.0005829890795652597,129961713,0.000719477138144998,20499744,0.0002865329110400589,47342430,0.0003442631329468249,10526320,0.0002978740777346574,0.0,0.000524265012806008,6944735,0.0002908259796512873,10531558,0.00032534151954293796,7779958,,,0.0019588088383954948,16299636,0.0005601049758158456,33807652,0.0007683117771146577,26574134
2008-01-25,0.000983632320034206,370152902,0.00114908106957057,11903770,0.00027702258070125914,6625009.0,0.0006682870727631061,8574737,0.0009307035491762904,73886169,0.0005898986231848714,10555865,0.0006896621026741101,7282467,0.00038944111063139226,10970337.0,0.0005388745509899575,48005925.0,0.0007946269736068952,13393256,0.0006469513782285664,21545231.0,0.0004313539707023523,9237304,0.001074710192272992,97504021.0,0.00012663657052388054,21589365,0.0009134597416010002,35025570.0,0.0004696753384453441,23035834,0.00019488389975983472,11637985,0.00033238271372968195,3618332.0,0.02455584185466111,58416794,0.0005611749708168424,186963238,0.0006762128178657766,17478952,0.0003701513683382901,51376629,0.00018459815723538594,11808802,0.0002362363646572885,0.0,0.0005241807701254451,4026369,0.0001425510986742608,11696269,0.00032082611479976184,7586813,,,0.0005887403621136064,12908147,0.00033170560323267454,23708855,0.000563181344350011,24181041
2008-01-28,0.0009495197834432176,347568746,0.0014060720530698911,8128040,0.0002613031909206404,4672814.0,0.0008959696331886705,9570578,0.0004391691550463843,56245775,0.0006902606534396021,8701735,0.0004579702983438533,6750677,0.00035764872414544675,9776677.0,0.0002683348232056629,31710859.0,0.0005727590391571648,9942001,0.001013065157817068,14566503.0,0.00023746129669083852,7375357,0.0005411729075085096,65645831.0,0.0001457818156950979,9268993,0.0005522529774627634,26091812.0,0.00015303686451585517,16952374,0.0009854467743488288,47254217,0.00037078173082864645,4404288.0,0.00030234832867972967,21061449,0.000268177566261429,77001940,0.0006329115763960697,10327244,0.00023891303180524374,35183801,0.00018044336102718346,9641876,0.0002089060685775519,0.0,0.000568584582615314,5712620,0.00031482472338241626,9278903,0.00024199530328008638,5615972,,,0.0011640645215769214,20158511,0.0003882279960325804,19934547,0.0006177634888636834,19940136
2008-01-29,0.0003564832329915267,260037337,0.0007045273202930567,10563372,0.0002056310692564926,6799446.0,0.0002737681998087506,7878419,0.0003791873963613167,67201290,0.00018487298030964394,8252557,0.0003044678826102226,7270529,0.0006093365129375771,21085234.0,0.000156130414458154,29740772.0,0.0002563722715617159,6911349,0.000704336259511875,18569035.0,0.00017704684080216383,5687736,0.0004090423859166731,71438832.0,3.67045319222702e-05,9284393,0.0015052812848463627,51152117.0,8.549635867730456e-05,22286454,0.00015560864874249191,20025160,0.00047220133794762626,4622050.0,0.0006326163857065785,18528115,0.00018553704841693528,60603344,0.00028517725470033484,12060672,0.00012532353918445334,30843984,0.0001366557288730308,10761587,7.925987924258684e-05,0.0,0.0009377981602323543,4718407,0.0003039218936277432,9504072,0.00012468497629526567,4610347,,,0.0005091920885380383,15719395,0.0003161910031059358,19156746,0.00021170192641034125,20325631
2008-01-30,0.0005793623501315345,298882087,0.0011344764550152168,11642471,0.0004900984631509407,10511460.0,0.0005861449918431333,7266938,0.0007347169864277951,57701450,0.000676549347620663,8565678,0.0006318355634667548,7453597,0.0007058022145523761,15646509.0,0.0002175222875108159,47940518.0,0.0007639053195604807,16302160,0.001018137553024499,19056715.0,0.00020261532767661047,6779267,0.000645799563798952,91685179.0,0.00010722250797925619,12896147,0.0010795455005739255,59230691.0,0.0003661437945688704,21537346,0.00022497753881248913,12969217,0.00029079944170764323,4236111.0,0.0007106344179282688,30369886,0.00020919335148607412,102882761,0.0006200885856329165,21149548,0.00026591949909608904,37685477,0.00027239015674378534,11463521,0.00021023418158473087,0.0,0.0012222089018462208,4756476,0.0003379942361699953,7046565,0.0002272675678242191,6228494,,,0.0003575884410818595,13314507,0.00039120851524185925,22905677,0.0006002047435057676,20995166
2008-01-31,0.000523531506872526,313837097,0.0014071808089243117,14062875,0.0005487482709400164,7117415.0,0.0006284128591929532,7955915,0.0006746022004304632,67148741,0.0009082361577015848,10470230,0.0004858326910459391,7409100,0.0004602637584676487,12638737.0,0.0005094140544062739,46620684.0,0.0012017727318128426,13702841,0.0015382706849105872,29501943.0,0.00038152981906751474,7691102,0.000663826089454003,91181081.0,0.0002004203319426544,17816258,0.0017557209607515234,49472774.0,0.0001626128021125997,18984892,0.0006560166094500189,16605949,0.00036651631182712494,4603364.0,0.0004398799113601957,21835262,0.0003345127722507502,90988021,0.0007380301021723195,26334396,0.0003768726079145777,42213633,0.00045040668851823866,15981967,0.0003997243530135213,0.0,0.0009717922905804902,4054896,0.0003581905493838182,6557475,0.0003731354508838956,6321687,,,0.0006483957729016851,14307098,0.0006852066253538254,43374464,0.0008719427901326221,25258539
2008-02-01,0.00039108108669527535,236404308,0.0004643428866738959,9885658,0.00018911232428174592,5467619.0,0.0002749528682324255,6007144,0.0008336700885429568,52706989,0.0004045158307966231,14707043,0.0002520210493524344,5774939,0.00048230963946988,12653332.0,0.0001652397659930392,50836689.0,0.0005645069804407866,11753534,0.0004373754854113122,15932161.0,0.00035457362573331104,7411160,0.0003869606161893,58955097.0,0.00011889942724415039,10538292,0.0006316856077468383,38897012.0,0.0002440792769848123,14767058,0.0003223728745367906,9939137,0.00019989784568138482,3967208.0,0.0003845704135395141,17783710,0.0005079663240141674,249877210,0.00033094874835517635,14468340,0.0005804671758818735,46137045,0.0001603829671346649,10584856,0.00013298470880101525,0.0,0.0007550299985307621,4318512,0.0002599232704756803,6724584,0.00013958714790506124,4147011,,,0.000376580201019443,12334441,0.00033680381960535065,23789616,0.00048486333961654293,23020741
2008-02-04,0.0003272023584563114,214905873,0.0002465700607108504,8812573,0.00014032910851602762,2879494.0,0.00019519530039185007,4366197,0.0005329977662162747,89208387,0.00019751994384630927,9822900,0.0002946843226081992,4264846,9.499818002347998e-05,11263973.0,0.00013961208127159994,33976578.0,0.0002704541256472232,8946168,0.00044786238016389916,12480518.0,0.00035250572785066475,5635130,0.0002981948184138596,63404223.0,6.972288873576827e-05,7253881,0.0003626345175117751,26343582.0,3.7702472652148295e-05,14759118,0.00014225948103277944,5779067,0.00012924948635579836,3300138.0,0.0004051789389067604,15057634,0.00016855181073212623,108232129,0.0003243333691961991,11183000,0.0001813537696421919,27979232,6.594145540732379e-05,8559966,6.01782868207381e-05,0.0,0.0003912056904216198,2929960,7.682145246824426e-05,4265247,0.00010051634986930883,2993413,,,0.00019171236674010456,10591844,0.0002623141476017396,19142383,0.00015504175204106882,16242593
2008-02-05,0.0004585099862315252,225927849,0.000516378339671367,9401852,0.0001707638037072382,3752744.0,0.00027839251223563854,9117473,0.00023412543654893002,77201607,0.0002537546532250226,11946676,0.0005071778468293727,4585953,0.00031014237377909574,15152542.0,0.00014231116867607202,39443129.0,0.0004750763633160079,10583048,0.0008508853777333304,17334281.0,0.00021620011260380654,7564942,0.00039073948245594274,72519681.0,9.824552976281427e-05,9228673,0.0005402523183006962,30740421.0,8.526126572805156e-05,20179282,0.00026846195979303466,11448335,0.00017079185515545583,3617623.0,0.00041993798622781377,14633355,0.0003182327796831347,112743271,0.0005345649669299164,11641020,0.0001374422203437444,32050738,0.00010726563766733352,12173591,0.0001332080675882888,0.0,0.000866576041884487,2915959,0.0002834800952250333,5057590,0.0002446507749668705,4457080,,,0.0003578655876292808,14558284,0.00035350216487284146,20679205,0.0002157462629210651,23519435
2008-02-06,0.0007553641077720663,374559066,0.0004286039165212074,8815912,0.00019647493063853317,4933274.0,0.00029117045705437486,6853063,0.0005581290424505314,111442020,0.0004416483768738677,13584549,0.00023614280355269991,6400949,0.0006030483133235122,26828695.0,0.00017240789554886368,34583751.0,0.0005300628710208633,9298070,0.0005646183866115534,21994931.0,0.0002079824507908144,7637791,0.0004543593142998449,69160682.0,4.150699684905841e-05,8103668,0.0007961867441287983,25226082.0,0.00010140798517488693,14509576,8.471536041841058e-05,11009530,0.00023519084194912454,3611055.0,0.0004899076469404534,15145744,0.00028536257656621187,124490600,0.0004059286251493598,13915364,0.0001678565967557738,38123895,0.00013362239724152598,12225355,0.00013113467023804782,0.0,0.00036689926800797325,2519987,0.0001215541313349167,5449093,0.0001352441089941487,4347665,,,0.00020974841569994904,12142269,0.00038277266496416893,25103110,0.0003164459827911207,24437361
2008-02-07,0.0015663666950056763,506980887,0.0007777169593937686,14723263,0.00029178081809501697,5844867.0,0.0005505415873423722,6327169,0.0017213641193642142,227618117,0.0004971779427561919,10519380,0.0004283192537006589,5905154,0.00043520284616404143,15683085.0,0.0002018829961049189,35186559.0,0.0007437109542971605,10497669,0.0012349381479892973,19648611.0,0.00043798459872734227,10497381,0.0007388110782449425,73395388.0,9.792151481695011e-05,9380707,0.0010868321082214444,35093122.0,0.00018477882960335425,19727230,0.00032440492141068753,8955473,0.00025504554382878834,3281029.0,0.0004746280271157726,14083881,0.0005922720564375233,158285997,0.0004947664682574453,14990836,0.00041170397519260465,30429048,0.0001311419030449831,15590882,0.0002729331069602928,0.0,0.0008150759289993519,3909960,0.00024833230344830975,6510606,0.0002222984542699977,7061295,,,0.0005379169202876712,17361036,0.0006761029236367348,33299775,0.000388604565836454,24921407
2008-02-08,0.0005705351004256781,305709593,0.0005644349221702524,14417649,0.00021266466124502618,3873235.0,0.000426691471627176,3719582,0.0005544540821567967,86037997,0.0003319507239457112,7027821,0.0003166704977705289,4296472,0.0002972027208972351,13654602.0,0.00025191995813297755,35020666.0,0.00042414420516049753,7161020,0.0006922385142302192,13607101.0,0.000230700704632489,5221494,0.00025427107295753783,48557560.0,5.817109188996344e-05,11280595,0.0006106188053599846,22781901.0,0.00017011067581998782,17485022,0.0002490255782837002,11891695,0.00023535320188696623,2414754.0,0.00023129624791892953,11477549,0.0003550978052207265,110578053,0.0005420652888179892,9962300,0.00014193953954347093,25244456,0.0001334998603025074,7873684,0.00015849099122041912,0.0,0.0004316577489848568,3018081,0.00015834740876164937,5368256,0.0002624593047311889,4362201,,,0.0002856467767624831,16458719,0.00043982735840228095,18604887,0.00020807780758772391,20927057
2008-02-11,0.00043366362377986835,278572035,0.00026123630497873284,10106949,0.0002998466743484708,4773526.0,0.00018386716806861783,4817933,0.00023180199652397818,64060483,0.00029274764891151496,16955498,0.00024216103909189637,6081113,0.00021959411014919352,8773297.0,0.00020847072096025386,31112425.0,0.00036876778352189964,8732764,0.0005628975914494763,11748595.0,0.00018021663682788589,5838085,0.00038642179595285963,51889575.0,5.950628389706551e-05,9107571,0.0006136875060028312,25114943.0,8.600676967060815e-05,13250178,0.00019447848747011445,5721717,0.00016336606799884545,1971034.0,0.00025088013278297167,10553870,0.00015016432645741703,150947187,0.0003625190458916129,10460600,8.232935473279996e-05,30004484,6.111327875665145e-05,9697533,7.944722375609777e-05,0.0,0.00029200479608155544,3367691,0.0001862252615073339,6534555,0.0001793186237044859,3515796,,,0.0003274175825642231,10656428,0.00028817226826997747,20936751,0.00024352797800144033,19927229
2008-02-12,0.000597732261197863,298063619,0.000569790710427205,7860792,0.00023090459590623398,7693186.0,0.0003919994735489266,6437871,0.00023333729767021646,54150290,0.0003195981314064312,11538637,0.0004261790080411632,9774061,0.00018875833099337442,13807790.0,0.00019273058283838168,30884489.0,0.0005565720557447125,17957350,0.0007243908118558708,17084440.0,0.00015430843987711775,7188654,0.0003509593749397675,55068924.0,8.379288332462175e-05,9510094,0.0008599508975229729,25635977.0,8.187231009158764e-05,22640236,0.00017197685420575917,8309396,0.0001403663564125483,3376537.0,0.00030046038236685097,14610893,0.00020391473646873997,80021715,0.0003309149057118445,12037520,0.0001846469584045463,37140567,0.00010565645148179107,10083809,0.00013759303893056017,0.0,0.0006992767071691198,4316248,0.00010544395605526017,6952653,0.0001804579393373753,4654655,,,0.00023118026326810433,12129226,0.0003025167468103525,21855734,0.0002986577680213255,21938425
